Event Date,Hours Absent,Function Category
2021-12-07,8,S9 - STD Pay @ 90%
2021-12-08,8,S9 - STD Pay @ 90%
2021-12-09,8,S9 - STD Pay @ 90%
2021-12-10,8,S9 - STD Pay @ 90%
2021-12-13,8,S9 - STD Pay @ 90%
2021-12-14,8,S9 - STD Pay @ 90%
2021-12-15,8,S9 - STD Pay @ 90%
2021-12-16,8,S9 - STD Pay @ 90%
2021-12-17,8,S9 - STD Pay @ 90%
2021-12-20,8,S9 - STD Pay @ 90%
2021-12-21,8,S9 - STD Pay @ 90%
2021-12-22,8,S9 - STD Pay @ 90%
2021-12-23,8,S9 - STD Pay @ 90%
2021-12-24,8,S9 - STD Pay @ 90%
2021-12-27,8,S9 - STD Pay @ 90%
2021-12-28,8,S9 - STD Pay @ 90%
2021-12-29,8,S9 - STD Pay @ 90%
2021-12-30,8,S9E - STD Pay @ 90% Incident End
2021-05-14,8,SI - STD Pay @ 100%
2021-05-15,6,SI - STD Pay @ 100%
2021-05-16,6,SI - STD Pay @ 100%
2021-05-17,6,SI - STD Pay @ 100%
2021-05-21,8,SI - STD Pay @ 100%
2021-05-22,6,SI - STD Pay @ 100%
2021-05-24,5.26,SI - STD Pay @ 100%
2021-05-25,5.26,SI - STD Pay @ 100%
2021-05-26,5.26,SI - STD Pay @ 100%
2021-05-27,5.26,SI - STD Pay @ 100%
2021-05-28,5.26,SI - STD Pay @ 100%
2021-05-31,5.26,SI - STD Pay @ 100%
2021-06-01,5.26,SI - STD Pay @ 100%
2021-06-02,5.26,SI - STD Pay @ 100%
2021-06-03,5.26,SI - STD Pay @ 100%
2021-06-04,5.26,SI - STD Pay @ 100%
2021-06-07,5.26,SI - STD Pay @ 100%
2021-06-08,5.26,SI - STD Pay @ 100%
2021-06-09,5.26,SI - STD Pay @ 100%
2021-06-10,5.26,SI - STD Pay @ 100%
2021-06-11,5.26,SI - STD Pay @ 100%
2021-06-14,5.26,SI - STD Pay @ 100%
2021-06-15,5.26,SI - STD Pay @ 100%
2021-06-16,5.26,SI - STD Pay @ 100%
2021-06-17,5.26,SI - STD Pay @ 100%
2021-06-18,5.26,SI - STD Pay @ 100%
2021-06-21,5.26,SI - STD Pay @ 100%
2021-06-22,5.26,SI - STD Pay @ 100%
2021-06-23,5.26,SI - STD Pay @ 100%
2021-06-24,5.26,SI - STD Pay @ 100%
2021-06-25,5.26,SI - STD Pay @ 100%
2021-06-28,5.26,SI - STD Pay @ 100%
2021-06-29,5.26,SI - STD Pay @ 100%
2021-06-30,5.26,SI - STD Pay @ 100%
2021-07-01,5.26,SI - STD Pay @ 100%
2021-07-02,5.26,SI - STD Pay @ 100%
2021-07-05,5.26,SI - STD Pay @ 100%
2021-07-06,5.26,SI - STD Pay @ 100%
2021-07-07,5.26,SI - STD Pay @ 100%
2021-07-08,5.26,SI - STD Pay @ 100%
2021-07-09,5.26,SI - STD Pay @ 100%
2021-07-12,5.26,SI - STD Pay @ 100%
2021-07-13,5.26,SI - STD Pay @ 100%
2021-07-14,5.26,SI - STD Pay @ 100%
2021-07-15,5.26,SI - STD Pay @ 100%
2021-07-16,5.26,SI - STD Pay @ 100%
2021-07-19,5.26,SI - STD Pay @ 100%
2021-07-20,5.26,SI - STD Pay @ 100%
2021-07-21,5.26,SI - STD Pay @ 100%
2021-07-22,5.26,SI - STD Pay @ 100%
2021-07-23,5.26,SI - STD Pay @ 100%
2021-07-26,5.26,SI - STD Pay @ 100%
2021-07-27,5.26,SI - STD Pay @ 100%
2021-07-28,5.26,SI - STD Pay @ 100%
2021-07-29,5.26,SI - STD Pay @ 100%
2021-07-30,5.26,SI - STD Pay @ 100%
2021-08-03,5.26,SI - STD Pay @ 100%
2021-08-04,5.26,SI - STD Pay @ 100%
2021-08-05,5.26,SI - STD Pay @ 100%
2021-08-06,5.26,SI - STD Pay @ 100%
2021-08-08,6.6,SI - STD Pay @ 100%
2021-08-09,6.6,SIE - STD Pay @ 100% Incident End
2021-11-29,8,SIE - STD Pay @ 100% Incident End
2021-12-27,8,SI - STD Pay @ 100%
2021-12-28,8,SI - STD Pay @ 100%
2021-12-29,8,SIE - STD Pay @ 100% Incident End
2021-03-26,8,SIE - STD Pay @ 100% Incident End
2021-04-20,4.9,SIE - STD Pay @ 100% Incident End
2021-07-20,8,SIE - STD Pay @ 100% Incident End
2021-10-24,7.5,SI - STD Pay @ 100%
2021-10-25,7.5,SIE - STD Pay @ 100% Incident End
2021-12-20,5,SIE - STD Pay @ 100% Incident End
2021-07-09,8,SI - STD Pay @ 100%
2021-07-10,8,SI - STD Pay @ 100%
2021-07-11,8,SI - STD Pay @ 100%
2021-07-12,8,SI - STD Pay @ 100%
2021-07-13,8,SIE - STD Pay @ 100% Incident End
2021-01-01,8,SI - STD Pay @ 100%
2021-01-04,8,SI - STD Pay @ 100%
2021-01-05,8,SI - STD Pay @ 100%
2021-01-06,8,SI - STD Pay @ 100%
2021-01-07,8,SI - STD Pay @ 100%
2021-01-08,8,SI - STD Pay @ 100%
2021-01-11,8,SI - STD Pay @ 100%
2021-01-12,8,SI - STD Pay @ 100%
2021-01-13,8,SI - STD Pay @ 100%
2021-01-14,8,SI - STD Pay @ 100%
2021-01-15,8,SI - STD Pay @ 100%
2021-01-18,8,SI - STD Pay @ 100%
2021-01-19,8,SI - STD Pay @ 100%
2021-01-20,8,SI - STD Pay @ 100%
2021-01-21,8,SI - STD Pay @ 100%
2021-01-22,8,SI - STD Pay @ 100%
2021-01-25,8,SI - STD Pay @ 100%
2021-01-26,8,SI - STD Pay @ 100%
2021-01-27,8,SI - STD Pay @ 100%
2021-01-28,8,SI - STD Pay @ 100%
2021-01-29,8,SIE - STD Pay @ 100% Incident End
2021-08-20,8,SI - STD Pay @ 100%
2021-08-21,8,SI - STD Pay @ 100%
2021-08-22,8,SI - STD Pay @ 100%
2021-08-23,8,SIE - STD Pay @ 100% Incident End
2021-11-19,8,SI - STD Pay @ 100%
2021-11-20,8,SI - STD Pay @ 100%
2021-11-21,8,SI - STD Pay @ 100%
2021-11-22,8,SIE - STD Pay @ 100% Incident End
2021-12-22,4.69,SIE - STD Pay @ 100% Incident End
2021-03-03,8,SI - STD Pay @ 100%
2021-03-04,8,SIE - STD Pay @ 100% Incident End
2021-04-06,8,SI - STD Pay @ 100%
2021-04-07,8,SIE - STD Pay @ 100% Incident End
2021-07-07,8,SI - STD Pay @ 100%
2021-07-08,8,SI - STD Pay @ 100%
2021-07-09,8,SI - STD Pay @ 100%
2021-07-10,8,SI - STD Pay @ 100%
2021-07-11,8,SI - STD Pay @ 100%
2021-07-14,8,SI - STD Pay @ 100%
2021-07-15,8,SI - STD Pay @ 100%
2021-07-16,8,SI - STD Pay @ 100%
2021-07-17,8,SI - STD Pay @ 100%
2021-07-18,8,SI - STD Pay @ 100%
2021-07-21,8,SI - STD Pay @ 100%
2021-07-22,8,SI - STD Pay @ 100%
2021-07-23,8,SI - STD Pay @ 100%
2021-07-24,8,SI - STD Pay @ 100%
2021-07-25,8,SI - STD Pay @ 100%
2021-08-01,8,SI - STD Pay @ 100%
2021-08-04,8,SI - STD Pay @ 100%
2021-08-05,8,SI - STD Pay @ 100%
2021-08-06,8,SI - STD Pay @ 100%
2021-08-07,8,SI - STD Pay @ 100%
2021-08-08,8,SI - STD Pay @ 100%
2021-08-11,8,SI - STD Pay @ 100%
2021-08-12,8,SI - STD Pay @ 100%
2021-08-13,8,SI - STD Pay @ 100%
2021-08-14,8,SI - STD Pay @ 100%
2021-08-15,8,SI - STD Pay @ 100%
2021-08-18,8,SI - STD Pay @ 100%
2021-08-19,8,SI - STD Pay @ 100%
2021-08-20,8,SI - STD Pay @ 100%
2021-08-21,8,SI - STD Pay @ 100%
2021-08-22,8,SI - STD Pay @ 100%
2021-08-25,8,SI - STD Pay @ 100%
2021-08-26,8,SI - STD Pay @ 100%
2021-08-27,8,SI - STD Pay @ 100%
2021-08-28,8,SI - STD Pay @ 100%
2021-08-30,8,SI - STD Pay @ 100%
2021-08-31,8,SI - STD Pay @ 100%
2021-09-01,8,SI - STD Pay @ 100%
2021-09-02,8,SI - STD Pay @ 100%
2021-09-03,8,SI - STD Pay @ 100%
2021-09-06,8,SI - STD Pay @ 100%
2021-09-07,8,SI - STD Pay @ 100%
2021-09-08,8,SI - STD Pay @ 100%
2021-09-09,8,SI - STD Pay @ 100%
2021-09-10,8,SIE - STD Pay @ 100% Incident End
2021-10-25,8,SI - STD Pay @ 100%
2021-10-26,8,SI - STD Pay @ 100%
2021-10-27,8,SIE - STD Pay @ 100% Incident End
2021-11-12,8,S7E - STD Pay @ 75% Incident End
2021-12-13,8,S7 - STD Pay @75%
2021-12-14,8,S7E - STD Pay @ 75% Incident End
2021-02-03,8,SI - STD Pay @ 100%
2021-02-04,8,SI - STD Pay @ 100%
2021-02-05,8,SIE - STD Pay @ 100% Incident End
2021-12-22,8,SI - STD Pay @ 100%
2021-12-23,8,SI - STD Pay @ 100%
2021-12-24,8,SIE - STD Pay @ 100% Incident End
2021-01-10,12,SI - STD Pay @ 100%
2021-01-11,12,SIE - STD Pay @ 100% Incident End
2021-07-19,10,SI - STD Pay @ 100%
2021-07-20,10,SIE - STD Pay @ 100% Incident End
2021-07-29,10,SI - STD Pay @ 100%
2021-08-02,8,SI - STD Pay @ 100%
2021-08-03,8,SI - STD Pay @ 100%
2021-08-04,8,SI - STD Pay @ 100%
2021-08-05,8,SI - STD Pay @ 100%
2021-08-06,8,SI - STD Pay @ 100%
2021-08-09,8,SI - STD Pay @ 100%
2021-08-10,8,SI - STD Pay @ 100%
2021-08-11,8,SI - STD Pay @ 100%
2021-08-12,8,SI - STD Pay @ 100%
2021-08-13,8,SI - STD Pay @ 100%
2021-08-16,8,SI - STD Pay @ 100%
2021-08-17,8,SI - STD Pay @ 100%
2021-08-18,8,SI - STD Pay @ 100%
2021-08-19,8,SI - STD Pay @ 100%
2021-08-20,8,SI - STD Pay @ 100%
2021-08-23,8,SI - STD Pay @ 100%
2021-08-24,8,SI - STD Pay @ 100%
2021-08-25,8,SI - STD Pay @ 100%
2021-08-26,8,SI - STD Pay @ 100%
2021-08-27,8,SI - STD Pay @ 100%
2021-08-30,8,SI - STD Pay @ 100%
2021-08-31,8,SI - STD Pay @ 100%
2021-09-01,8,SI - STD Pay @ 100%
2021-09-02,8,SI - STD Pay @ 100%
2021-09-03,8,SI - STD Pay @ 100%
2021-09-06,8,SI - STD Pay @ 100%
2021-09-07,8,SI - STD Pay @ 100%
2021-09-08,8,SI - STD Pay @ 100%
2021-09-09,8,SI - STD Pay @ 100%
2021-09-10,8,SIE - STD Pay @ 100% Incident End
2021-11-15,12,SIE - STD Pay @ 100% Incident End
2021-12-20,8,SI - STD Pay @ 100%
2021-12-21,8,SI - STD Pay @ 100%
2021-12-22,8,SI - STD Pay @ 100%
2021-12-23,8,SI - STD Pay @ 100%
2021-12-24,8,SIE - STD Pay @ 100% Incident End
2021-05-17,7.5,SI - STD Pay @ 100%
2021-05-18,7.5,SIE - STD Pay @ 100% Incident End
2021-11-08,4,SI - STD Pay @ 100%
2021-11-09,8,SIE - STD Pay @ 100% Incident End
2021-04-19,6.75,SI - STD Pay @ 100%
2021-04-20,6.75,SI - STD Pay @ 100%
2021-04-21,6.75,SI - STD Pay @ 100%
2021-04-22,6.75,SI - STD Pay @ 100%
2021-04-23,6.75,SIE - STD Pay @ 100% Incident End
2021-06-23,6.75,SI - STD Pay @ 100%
2021-06-24,6.75,SI - STD Pay @ 100%
2021-06-25,6.75,SI - STD Pay @ 100%
2021-06-28,6.75,SI - STD Pay @ 100%
2021-06-29,6.75,SI - STD Pay @ 100%
2021-06-30,6.75,SI - STD Pay @ 100%
2021-07-02,6.75,SI - STD Pay @ 100%
2021-07-05,6.75,SI - STD Pay @ 100%
2021-07-06,6.75,SI - STD Pay @ 100%
2021-07-07,6.75,SI - STD Pay @ 100%
2021-07-08,6.75,SI - STD Pay @ 100%
2021-07-09,6.75,SI - STD Pay @ 100%
2021-07-12,6.75,SI - STD Pay @ 100%
2021-07-13,6.75,SI - STD Pay @ 100%
2021-07-14,6.75,SI - STD Pay @ 100%
2021-07-15,6.75,SI - STD Pay @ 100%
2021-07-16,6.75,SI - STD Pay @ 100%
2021-07-19,6.75,SI - STD Pay @ 100%
2021-07-20,6.75,SI - STD Pay @ 100%
2021-07-21,6.75,SI - STD Pay @ 100%
2021-07-22,6.75,SI - STD Pay @ 100%
2021-07-23,6.75,SI - STD Pay @ 100%
2021-07-26,6.75,SI - STD Pay @ 100%
2021-07-27,6.75,SI - STD Pay @ 100%
2021-07-28,6.75,SI - STD Pay @ 100%
2021-07-29,6.75,SI - STD Pay @ 100%
2021-07-30,6.75,SI - STD Pay @ 100%
2021-08-02,6.75,SI - STD Pay @ 100%
2021-08-03,6.75,SI - STD Pay @ 100%
2021-08-04,6.75,SI - STD Pay @ 100%
2021-08-05,6.75,SI - STD Pay @ 100%
2021-08-06,6.75,SI - STD Pay @ 100%
2021-08-09,6.75,SI - STD Pay @ 100%
2021-08-10,6.75,SI - STD Pay @ 100%
2021-08-11,6.75,SI - STD Pay @ 100%
2021-08-12,6.75,SI - STD Pay @ 100%
2021-08-13,6.75,SI - STD Pay @ 100%
2021-08-16,6.75,SI - STD Pay @ 100%
2021-08-17,6.75,SI - STD Pay @ 100%
2021-08-18,6.75,SI - STD Pay @ 100%
2021-08-19,6.75,SI - STD Pay @ 100%
2021-08-20,6.75,SI - STD Pay @ 100%
2021-08-23,6.75,SI - STD Pay @ 100%
2021-08-24,6.75,SI - STD Pay @ 100%
2021-08-25,6.75,SI - STD Pay @ 100%
2021-08-26,6.75,SI - STD Pay @ 100%
2021-08-27,6.75,SI - STD Pay @ 100%
2021-08-30,6.75,SI - STD Pay @ 100%
2021-08-31,6.75,SI - STD Pay @ 100%
2021-09-01,6.75,SI - STD Pay @ 100%
2021-09-02,6.75,SI - STD Pay @ 100%
2021-09-03,6.75,SI - STD Pay @ 100%
2021-09-06,6.75,SI - STD Pay @ 100%
2021-09-07,6.75,SI - STD Pay @ 100%
2021-09-08,6.75,SI - STD Pay @ 100%
2021-09-09,6.75,SI - STD Pay @ 100%
2021-09-10,6.75,SI - STD Pay @ 100%
2021-09-13,6.75,SI - STD Pay @ 100%
2021-09-14,6.75,SI - STD Pay @ 100%
2021-09-15,6.75,SI - STD Pay @ 100%
2021-09-16,6.75,SI - STD Pay @ 100%
2021-09-17,6.75,SI - STD Pay @ 100%
2021-09-20,6.75,SI - STD Pay @ 100%
2021-09-21,6.75,SI - STD Pay @ 100%
2021-09-22,6.75,SI - STD Pay @ 100%
2021-09-23,6.75,SI - STD Pay @ 100%
2021-09-24,6.75,SI - STD Pay @ 100%
2021-09-27,6.75,SI - STD Pay @ 100%
2021-09-28,6.75,SI - STD Pay @ 100%
2021-09-29,6.75,SI - STD Pay @ 100%
2021-09-30,6.75,SI - STD Pay @ 100%
2021-10-01,6.75,SI - STD Pay @ 100%
2021-10-04,6.75,SI - STD Pay @ 100%
2021-10-05,6.75,SI - STD Pay @ 100%
2021-10-06,6.75,SI - STD Pay @ 100%
2021-10-07,6.75,SI - STD Pay @ 100%
2021-10-08,6.75,SI - STD Pay @ 100%
2021-10-12,6.75,SI - STD Pay @ 100%
2021-10-13,6.75,SI - STD Pay @ 100%
2021-10-14,6.75,SI - STD Pay @ 100%
2021-10-15,6.75,S9 - STD Pay @ 90%
2021-10-18,6.75,S9 - STD Pay @ 90%
2021-10-19,6.75,S9 - STD Pay @ 90%
2021-10-20,6.75,S9 - STD Pay @ 90%
2021-10-21,6.75,S9E - STD Pay @ 90% Incident End
2021-09-13,8,SI - STD Pay @ 100%
2021-09-14,8,SI - STD Pay @ 100%
2021-09-15,8,SI - STD Pay @ 100%
2021-09-16,8,SIE - STD Pay @ 100% Incident End
2021-11-25,8,SIE - STD Pay @ 100% Incident End
2021-12-14,8,SI - STD Pay @ 100%
2021-12-15,8,SI - STD Pay @ 100%
2021-12-16,8,SIE - STD Pay @ 100% Incident End
2021-06-08,8,SIE - STD Pay @ 100% Incident End
2021-07-02,6,SIE - STD Pay @ 100% Incident End
2021-05-12,7.5,SI - STD Pay @ 100%
2021-05-13,7.5,SIE - STD Pay @ 100% Incident End
2021-09-22,7.5,SI - STD Pay @ 100%
2021-09-23,7.5,SIE - STD Pay @ 100% Incident End
2021-11-01,8.9,SI - STD Pay @ 100%
2021-11-02,8.9,SI - STD Pay @ 100%
2021-11-03,8.9,SI - STD Pay @ 100%
2021-11-04,8.8,SI - STD Pay @ 100%
2021-11-05,8.9,SIE - STD Pay @ 100% Incident End
2021-11-22,8.9,SI - STD Pay @ 100%
2021-11-23,8.9,SI - STD Pay @ 100%
2021-11-24,8.9,SI - STD Pay @ 100%
2021-11-25,8.9,SIE - STD Pay @ 100% Incident End
2021-01-25,8,S9 - STD Pay @ 90%
2021-01-28,8,S9 - STD Pay @ 90%
2021-01-29,8,S9E - STD Pay @ 90% Incident End
2021-10-04,8,SI - STD Pay @ 100%
2021-10-05,8,SI - STD Pay @ 100%
2021-10-06,8,SI - STD Pay @ 100%
2021-10-07,8,SI - STD Pay @ 100%
2021-10-08,8,SIE - STD Pay @ 100% Incident End
2021-12-20,8,SI - STD Pay @ 100%
2021-12-21,8,SI - STD Pay @ 100%
2021-12-22,8,SI - STD Pay @ 100%
2021-12-23,8,SI - STD Pay @ 100%
2021-12-24,8,SIE - STD Pay @ 100% Incident End
2021-04-13,8,SI - STD Pay @ 100%
2021-04-14,8,SI - STD Pay @ 100%
2021-04-15,8,SI - STD Pay @ 100%
2021-04-16,8,SI - STD Pay @ 100%
2021-04-20,8,SI - STD Pay @ 100%
2021-04-21,8,SI - STD Pay @ 100%
2021-04-22,8,SI - STD Pay @ 100%
2021-04-23,8,SI - STD Pay @ 100%
2021-04-26,8,SI - STD Pay @ 100%
2021-04-27,8,SI - STD Pay @ 100%
2021-04-28,8,SI - STD Pay @ 100%
2021-04-29,8,SI - STD Pay @ 100%
2021-04-30,8,SI - STD Pay @ 100%
2021-05-03,8,SI - STD Pay @ 100%
2021-05-04,8,SI - STD Pay @ 100%
2021-05-05,8,SI - STD Pay @ 100%
2021-05-06,8,SI - STD Pay @ 100%
2021-05-07,8,SI - STD Pay @ 100%
2021-05-10,8,SI - STD Pay @ 100%
2021-05-11,8,SI - STD Pay @ 100%
2021-05-12,8,SI - STD Pay @ 100%
2021-05-13,8,SI - STD Pay @ 100%
2021-05-14,8,SI - STD Pay @ 100%
2021-05-17,8,SI - STD Pay @ 100%
2021-05-18,8,SI - STD Pay @ 100%
2021-05-19,8,SI - STD Pay @ 100%
2021-05-20,8,SI - STD Pay @ 100%
2021-05-21,8,SI - STD Pay @ 100%
2021-05-24,8,SI - STD Pay @ 100%
2021-05-25,8,SI - STD Pay @ 100%
2021-05-26,8,SI - STD Pay @ 100%
2021-05-27,8,SI - STD Pay @ 100%
2021-05-28,8,SI - STD Pay @ 100%
2021-05-31,8,SI - STD Pay @ 100%
2021-06-01,8,SI - STD Pay @ 100%
2021-06-02,8,SI - STD Pay @ 100%
2021-06-03,8,SI - STD Pay @ 100%
2021-06-04,8,SI - STD Pay @ 100%
2021-06-07,8,SI - STD Pay @ 100%
2021-06-08,8,SI - STD Pay @ 100%
2021-06-09,8,SI - STD Pay @ 100%
2021-06-10,8,SI - STD Pay @ 100%
2021-06-11,8,SI - STD Pay @ 100%
2021-06-14,8,SI - STD Pay @ 100%
2021-06-15,8,SI - STD Pay @ 100%
2021-06-16,8,SIE - STD Pay @ 100% Incident End
2021-09-17,8,SIE - STD Pay @ 100% Incident End
2021-07-12,10,SI - STD Pay @ 100%
2021-07-13,10,SI - STD Pay @ 100%
2021-07-14,10,SIE - STD Pay @ 100% Incident End
2021-09-27,10,SI - STD Pay @ 100%
2021-09-28,10,SI - STD Pay @ 100%
2021-09-29,10,SIE - STD Pay @ 100% Incident End
2021-12-10,8,SI - STD Pay @ 100%
2021-12-13,8,SIE - STD Pay @ 100% Incident End
2021-01-11,8,SI - STD Pay @ 100%
2021-01-12,8,SI - STD Pay @ 100%
2021-01-13,8,SI - STD Pay @ 100%
2021-01-14,8,SI - STD Pay @ 100%
2021-01-15,8,SI - STD Pay @ 100%
2021-01-18,8,SI - STD Pay @ 100%
2021-01-19,8,SIE - STD Pay @ 100% Incident End
2021-06-17,8,SIE - STD Pay @ 100% Incident End
2021-09-15,8,SI - STD Pay @ 100%
2021-09-16,8,SI - STD Pay @ 100%
2021-09-17,8,SIE - STD Pay @ 100% Incident End
2021-03-08,4,SI - STD Pay @ 100%
2021-03-09,8,SIE - STD Pay @ 100% Incident End
2021-11-01,4,SIE - STD Pay @ 100% Incident End
2021-11-18,3,SIE - STD Pay @ 100% Incident End
2021-01-01,8,S7 - STD Pay @75%
2021-01-02,-80,S7 - STD Pay @75%
2021-01-02,80,SI - STD Pay @ 100%
2021-01-04,8,S7 - STD Pay @75%
2021-01-05,8,S7 - STD Pay @75%
2021-01-06,8,S7 - STD Pay @75%
2021-01-07,8,S7 - STD Pay @75%
2021-01-08,8,S7 - STD Pay @75%
2021-01-11,8,S7 - STD Pay @75%
2021-01-12,8,S7 - STD Pay @75%
2021-01-13,8,S7 - STD Pay @75%
2021-01-14,8,S7 - STD Pay @75%
2021-01-15,8,S7 - STD Pay @75%
2021-01-16,-80,S7 - STD Pay @75%
2021-01-16,80,SI - STD Pay @ 100%
2021-01-18,8,S7 - STD Pay @75%
2021-01-19,8,S7 - STD Pay @75%
2021-01-20,8,S7 - STD Pay @75%
2021-01-21,8,S7 - STD Pay @75%
2021-01-22,8,S7 - STD Pay @75%
2021-01-25,8,S7 - STD Pay @75%
2021-01-26,8,S7 - STD Pay @75%
2021-01-27,8,S7 - STD Pay @75%
2021-01-28,8,S7 - STD Pay @75%
2021-01-29,8,S7 - STD Pay @75%
2021-01-30,-80,S7 - STD Pay @75%
2021-01-30,80,SI - STD Pay @ 100%
2021-02-01,8,S7 - STD Pay @75%
2021-02-02,8,S7 - STD Pay @75%
2021-02-03,8,S7 - STD Pay @75%
2021-02-04,8,S7 - STD Pay @75%
2021-02-05,8,S7 - STD Pay @75%
2021-02-08,8,S7 - STD Pay @75%
2021-02-09,8,S7 - STD Pay @75%
2021-02-10,8,S7 - STD Pay @75%
2021-02-11,8,S7 - STD Pay @75%
2021-02-12,8,S7 - STD Pay @75%
2021-02-13,80,SI - STD Pay @ 100%
2021-02-13,-80,S7 - STD Pay @75%
2021-02-15,8,S7 - STD Pay @75%
2021-02-16,8,S7 - STD Pay @75%
2021-02-17,8,S7 - STD Pay @75%
2021-02-18,8,S7 - STD Pay @75%
2021-02-19,8,S7 - STD Pay @75%
2021-02-22,8,S7 - STD Pay @75%
2021-02-23,8,S7 - STD Pay @75%
2021-02-24,8,S7 - STD Pay @75%
2021-02-25,8,S7 - STD Pay @75%
2021-02-26,8,S7 - STD Pay @75%
2021-02-27,-80,S7 - STD Pay @75%
2021-02-27,80,S9 - STD Pay @ 90%
2021-03-01,8,S7 - STD Pay @75%
2021-03-02,8,S7 - STD Pay @75%
2021-03-03,8,S7 - STD Pay @75%
2021-03-04,8,S7 - STD Pay @75%
2021-03-05,8,S7 - STD Pay @75%
2021-03-08,8,S7 - STD Pay @75%
2021-03-09,8,S7 - STD Pay @75%
2021-03-10,8,S7 - STD Pay @75%
2021-03-11,8,S7 - STD Pay @75%
2021-03-12,8,S7 - STD Pay @75%
2021-03-13,80,S9 - STD Pay @ 90%
2021-03-13,-80,S7 - STD Pay @75%
2021-03-15,8,S9E - STD Pay @ 90% Incident End
2021-08-16,3,SI - STD Pay @ 100%
2021-08-17,7.5,SI - STD Pay @ 100%
2021-08-18,7.5,SI - STD Pay @ 100%
2021-08-19,7.5,SIE - STD Pay @ 100% Incident End
2021-12-15,5,SIE - STD Pay @ 100% Incident End
2021-10-18,6.75,SI - STD Pay @ 100%
2021-10-19,6.75,SI - STD Pay @ 100%
2021-10-20,6.75,SIE - STD Pay @ 100% Incident End
2021-11-25,6.75,SI - STD Pay @ 100%
2021-11-26,6.75,SI - STD Pay @ 100%
2021-11-29,6.75,SIE - STD Pay @ 100% Incident End
2021-09-21,10,SI - STD Pay @ 100%
2021-09-22,10,SI - STD Pay @ 100%
2021-09-23,10,SI - STD Pay @ 100%
2021-09-24,10,SIE - STD Pay @ 100% Incident End
2021-12-17,10,SI - STD Pay @ 100%
2021-12-21,10,SIE - STD Pay @ 100% Incident End
2021-08-17,8,SI - STD Pay @ 100%
2021-08-18,8,SI - STD Pay @ 100%
2021-08-19,8,SI - STD Pay @ 100%
2021-08-20,8,SI - STD Pay @ 100%
2021-08-23,8,SI - STD Pay @ 100%
2021-08-24,8,SI - STD Pay @ 100%
2021-08-25,8,SI - STD Pay @ 100%
2021-08-26,8,SI - STD Pay @ 100%
2021-08-27,8,SI - STD Pay @ 100%
2021-08-30,8,SI - STD Pay @ 100%
2021-08-31,8,SI - STD Pay @ 100%
2021-09-01,8,SI - STD Pay @ 100%
2021-09-02,8,SI - STD Pay @ 100%
2021-09-03,8,SI - STD Pay @ 100%
2021-09-07,8,SI - STD Pay @ 100%
2021-09-08,8,SI - STD Pay @ 100%
2021-09-09,8,SI - STD Pay @ 100%
2021-09-10,8,SI - STD Pay @ 100%
2021-09-13,8,SI - STD Pay @ 100%
2021-09-14,8,SI - STD Pay @ 100%
2021-09-15,8,SI - STD Pay @ 100%
2021-09-16,8,SI - STD Pay @ 100%
2021-09-17,8,SI - STD Pay @ 100%
2021-09-20,8,SI - STD Pay @ 100%
2021-09-21,8,SI - STD Pay @ 100%
2021-09-22,8,SI - STD Pay @ 100%
2021-09-23,8,SI - STD Pay @ 100%
2021-09-24,8,SI - STD Pay @ 100%
2021-09-27,7.38,SI - STD Pay @ 100%
2021-09-28,7.38,SI - STD Pay @ 100%
2021-09-29,7.38,SI - STD Pay @ 100%
2021-09-30,7.38,SI - STD Pay @ 100%
2021-10-01,7.38,SI - STD Pay @ 100%
2021-10-04,7.38,SI - STD Pay @ 100%
2021-10-05,7.38,SI - STD Pay @ 100%
2021-10-06,7.38,SI - STD Pay @ 100%
2021-10-07,7.38,SI - STD Pay @ 100%
2021-10-08,7.38,SI - STD Pay @ 100%
2021-10-12,7.38,SI - STD Pay @ 100%
2021-10-13,7.38,SI - STD Pay @ 100%
2021-10-14,7.38,SI - STD Pay @ 100%
2021-10-15,7.38,SIE - STD Pay @ 100% Incident End
2021-02-09,7.5,SIE - STD Pay @ 100% Incident End
2021-01-01,6.75,SI - STD Pay @ 100%
2021-01-04,6.75,SI - STD Pay @ 100%
2021-01-05,6.75,SI - STD Pay @ 100%
2021-01-06,6.75,SI - STD Pay @ 100%
2021-01-07,6.75,SI - STD Pay @ 100%
2021-01-08,6.75,SI - STD Pay @ 100%
2021-01-11,6.75,SI - STD Pay @ 100%
2021-01-12,6.75,SI - STD Pay @ 100%
2021-01-13,6.75,SI - STD Pay @ 100%
2021-01-14,6.75,SI - STD Pay @ 100%
2021-01-15,6.75,SI - STD Pay @ 100%
2021-01-18,7.5,SI - STD Pay @ 100%
2021-01-19,7.5,SI - STD Pay @ 100%
2021-01-20,7.5,SI - STD Pay @ 100%
2021-01-21,7.5,SI - STD Pay @ 100%
2021-01-22,7.5,SI - STD Pay @ 100%
2021-01-25,7.5,SI - STD Pay @ 100%
2021-01-26,7.5,SI - STD Pay @ 100%
2021-01-27,7.5,SI - STD Pay @ 100%
2021-02-19,5.25,SIE - STD Pay @ 100% Incident End
2021-05-25,7.5,SI - STD Pay @ 100%
2021-05-26,7.5,SI - STD Pay @ 100%
2021-05-27,7.5,SI - STD Pay @ 100%
2021-05-28,7.5,SI - STD Pay @ 100%
2021-05-31,7.5,SI - STD Pay @ 100%
